ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_2741746	0.9789	0.88299228	-0.150463	-6.10954	-0.00904832	116686107	Spire1	spire homolog 1 (Drosophila)
ILMN_3163399	0.9789	0.88300886	0.150441	-6.10954	0.00686056	51592064	Cyp4x1	cytochrome P450, family 4, subfamily x, polypeptide 1
ILMN_2642288	0.9789	0.88310401	-0.150318	-6.10956	-0.00696416	240120064	Ago3	argonaute RISC catalytic subunit 3
ILMN_2800813	0.9789	0.88317057	-0.150232	-6.10957	-0.01536237	254028204	Coq8a	coenzyme Q8A
ILMN_2612423	0.9789	0.8831909	0.150205	-6.10958	0.01088164	114326506	Hnrnpab	heterogeneous nuclear ribonucleoprotein A/B
ILMN_2713872	0.9789	0.88320184	0.150191	-6.10958	0.00730102	31982544	Pskh1	protein serine kinase H1
ILMN_2599412	0.9789	0.8832494	-0.150129	-6.10959	-0.01282593	141803069	Kti12	KTI12 homolog, chromatin associated
ILMN_2869182	0.9791	0.88360339	-0.149671	-6.10966	-0.00820892	215276944	Alg12	asparagine-linked glycosylation 12 (alpha-1,6-mannosyltransferase)
ILMN_1255013	0.9791	0.88361109	-0.149661	-6.10966	-0.00887529	472339099	Ilf3	interleukin enhancer binding factor 3
ILMN_1256996	0.9791	0.88367578	0.149577	-6.10967	0.00800631	756761813	Maff	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein F (avian)
ILMN_2679984	0.9791	0.88373112	0.149505	-6.10968	0.01051327	597436923	Slc30a4	solute carrier family 30 (zinc transporter), member 4
ILMN_2988299	0.9791	0.88375471	0.149474	-6.10969	0.00899102	133892959	Srf	serum response factor
ILMN_2932539	0.9793	0.88395534	-0.149214	-6.10973	-0.01263156	226958427	Ring1	ring finger protein 1
ILMN_1253323	0.9793	0.8840036	-0.149152	-6.10974	-0.0116186	1042376827	Ept1	ethanolaminephosphotransferase 1 (CDP-ethanolamine-specific)
ILMN_2698728	0.9794	0.8841349	0.148982	-6.10976	0.00892271	449310789	Srpx2	sushi-repeat-containing protein, X-linked 2
ILMN_2709456	0.9794	0.88425824	0.148822	-6.10979	0.00978309	224922827	Rbm42	RNA binding motif protein 42
ILMN_2740372	0.9794	0.88434345	0.148711	-6.10981	0.00886818	766944278	Pigo	phosphatidylinositol glycan anchor biosynthesis, class O
ILMN_2717439	0.9794	0.88438391	0.148659	-6.10981	0.01159794	126012549	Pip4k2a	phosphatidylinositol-5-phosphate 4-kinase, type II, alpha
ILMN_3066673	0.9794	0.88449815	0.148511	-6.10984	0.02673916	1025608617	Gm14325	predicted gene 14325
ILMN_2470211	0.9794	0.88452507	0.148476	-6.10984	0.00960136	124487282	Upf2	UPF2 regulator of nonsense transcripts homolog (yeast)
ILMN_2630710	0.9794	0.88471741	-0.148227	-6.10988	-0.01074244	142364325	Zfp623	zinc finger protein 623
ILMN_3150519	0.9794	0.88475067	0.148183	-6.10989	0.00672758	210031166	Slc39a5	solute carrier family 39 (metal ion transporter), member 5
ILMN_2649346	0.9794	0.88487677	-0.14802	-6.10991	-0.00630383	229332005	Adam32	a disintegrin and metallopeptidase domain 32
ILMN_2471166	0.9794	0.88491101	-0.147976	-6.10992	-0.00725943	264681551	Tmc6	transmembrane channel-like gene family 6
ILMN_2639703	0.9794	0.88492287	0.14796	-6.10992	0.02101103	597517989	Drap1	Dr1 associated protein 1 (negative cofactor 2 alpha)
ILMN_2901903	0.9794	0.8850732	0.147765	-6.10995	0.00671419	6679314	Pigf	phosphatidylinositol glycan anchor biosynthesis, class F
ILMN_2904117	0.9794	0.88510786	0.147721	-6.10996	0.01965191	226958386	Six1	sine oculis-related homeobox 1
ILMN_2763951	0.9794	0.88511065	0.147717	-6.10996	0.00619027	229577433	Zfand2b	zinc finger, AN1 type domain 2B
ILMN_1236637	0.9794	0.88520139	0.147599	-6.10998	0.00894015	560186571	Trim33	tripartite motif-containing 33
ILMN_2443644	0.9794	0.88521979	0.147575	-6.10998	0.01910224	115292440	Ube2g1	ubiquitin-conjugating enzyme E2G 1
ILMN_1227519	0.9794	0.88526663	-0.147515	-6.10999	-0.00989892	190684704	Imp4	IMP4, U3 small nucleolar ribonucleoprotein
ILMN_3101073	0.9794	0.88528552	0.14749	-6.10999	0.00880083	90962989	Masp2	mannan-binding lectin serine peptidase 2
ILMN_2710185	0.9796	0.88551989	-0.147187	-6.11004	-0.01191301	141803472	Myl12b	myosin, light chain 12B, regulatory
ILMN_3135037	0.9796	0.88564982	0.147018	-6.11006	0.01848525	557636697	Pknox2	Pbx/knotted 1 homeobox 2
ILMN_1254173	0.9796	0.88569565	0.146959	-6.11007	0.0101327	109689715	Laptm4a	lysosomal-associated protein transmembrane 4A
ILMN_2660306	0.9796	0.8857409	-0.1469	-6.11008	-0.00691564	854292374	Dpm1	dolichol-phosphate (beta-D) mannosyltransferase 1
ILMN_2653132	0.9796	0.88577226	0.14686	-6.11009	0.01171542	830260314	Clec7a	C-type lectin domain family 7, member a
ILMN_2930689	0.9796	0.88593072	-0.146654	-6.11012	-0.00600356	260274030	Olfr267	olfactory receptor 267
ILMN_1221940	0.9796	0.88595563	-0.146622	-6.11012	-0.00728663	261862317	Fam234b	family with sequence similarity 234, member B
ILMN_2817883	0.9797	0.88602394	0.146533	-6.11014	0.00652475	237757294	Als2	amyotrophic lateral sclerosis 2 (juvenile)
ILMN_2757599	0.9797	0.88617014	-0.146344	-6.11017	-0.0069673	158508709	Tspan31	tetraspanin 31
ILMN_2924754	0.9799	0.88638721	0.146063	-6.11021	0.00606756	225579119	Pdzk1	PDZ domain containing 1
ILMN_1236911	0.98	0.88656155	0.145837	-6.11024	0.00647119	706715557	Inpp5b	inositol polyphosphate-5-phosphatase B
ILMN_1255186	0.98	0.88666352	0.145705	-6.11026	0.00667916	120953179	Olfr859	olfactory receptor 859
ILMN_2925730	0.98	0.88669495	-0.145664	-6.11027	-0.00792838	33238925	Olfr458	olfactory receptor 458
ILMN_3162247	0.98	0.88680693	0.145519	-6.11029	0.00607848	55926228	Asphd2	aspartate beta-hydroxylase domain containing 2
ILMN_2658001	0.98	0.88685494	0.145457	-6.1103	0.00719288	124358924	Lce1e	late cornified envelope 1E
ILMN_1220875	0.98	0.88689321	-0.145407	-6.11031	-0.00877183	261824053	Fkbp2	FK506 binding protein 2
ILMN_2793503	0.98	0.88707653	0.14517	-6.11034	0.02778485	229577280	Uchl5	ubiquitin carboxyl-terminal esterase L5
ILMN_2663674	0.98	0.88710041	-0.145139	-6.11035	-0.00840293	31981291	Dmap1	DNA methyltransferase 1-associated protein 1
ILMN_1234337	0.98	0.88722684	-0.144975	-6.11037	-0.01081879	118130331	Leng1	leukocyte receptor cluster (LRC) member 1
ILMN_1252267	0.98	0.88723654	-0.144963	-6.11037	-0.00844094	133922585	Asun	asunder, spermatogenesis regulator
ILMN_1255736	0.98	0.88727534	-0.144912	-6.11038	-0.01911385	225543318	Vcp	valosin containing protein
ILMN_2595990	0.98	0.88738448	0.144771	-6.1104	0.00782231	545746363	Homer1	homer scaffolding protein 1
ILMN_1242086	0.98	0.88749247	0.144631	-6.11042	0.00599688	239787880	Tgfbr2	transforming growth factor, beta receptor II
ILMN_3161518	0.98	0.88759627	-0.144497	-6.11044	-0.00661969	225579050	Gpr180	G protein-coupled receptor 180
ILMN_2600443	0.98	0.88761372	0.144474	-6.11045	0.00760504	281332127	Afmid	arylformamidase
ILMN_2702101	0.98	0.88762436	0.14446	-6.11045	0.00735376	957566124	Pld3	phospholipase D family, member 3
ILMN_2659950	0.98	0.88763031	-0.144452	-6.11045	-0.0070852	158854019	Echdc1	enoyl Coenzyme A hydratase domain containing 1
ILMN_2625060	0.98	0.88767317	-0.144397	-6.11046	-0.00599797	46519155	Rps24	ribosomal protein S24
ILMN_2648973	0.98	0.88773952	-0.144311	-6.11047	-0.01567917	165932327	Ctcf	CCCTC-binding factor
ILMN_1242542	0.98	0.88776675	-0.144276	-6.11048	-0.00775772	144922680	Slc35e2	solute carrier family 35, member E2
ILMN_2730532	0.9802	0.8880524	0.143906	-6.11053	0.00674732	84579892	Stx17	syntaxin 17
ILMN_1248812	0.9802	0.88810863	-0.143833	-6.11054	-0.00973345	326633220	Srd5a3	steroid 5 alpha-reductase 3
ILMN_1244956	0.9803	0.8882152	-0.143695	-6.11056	-0.01397439	163937859	Rbbp6	retinoblastoma binding protein 6
ILMN_2607786	0.9804	0.88843588	-0.143409	-6.11061	-0.0180197	255982973	Fads1	fatty acid desaturase 1
ILMN_2689187	0.9804	0.88845065	0.14339	-6.11061	0.01535768	124244059	Ahdc1	AT hook, DNA binding motif, containing 1
ILMN_2824012	0.9805	0.88860534	-0.14319	-6.11064	-0.00624528	922304283	Timm17b	translocase of inner mitochondrial membrane 17b
ILMN_1231223	0.9807	0.88884429	-0.14288	-6.11068	-0.00745092	110665728	Olfr292	olfactory receptor 292
ILMN_2616556	0.9808	0.88901049	0.142665	-6.11072	0.01383618	226958504	Ulk4	unc-51-like kinase 4
ILMN_2599739	0.9808	0.88902798	0.142642	-6.11072	0.00973536	142379324	6030419C18Rik	RIKEN cDNA 6030419C18 gene
ILMN_1242313	0.9809	0.8891885	0.142435	-6.11075	0.0060523	142361666	Spaca7	sperm acrosome associated 7
ILMN_2595106	0.9809	0.88931692	-0.142268	-6.11077	-0.00648246	148539930	Samm50	SAMM50 sorting and assembly machinery component
ILMN_2677472	0.9809	0.8893882	-0.142176	-6.11079	-0.01202853	162287186	Nxn	nucleoredoxin
ILMN_1243052	0.981	0.88966516	0.141817	-6.11084	0.00949865	124517713	Zfp335	zinc finger protein 335
ILMN_1256066	0.981	0.88976843	-0.141684	-6.11086	-0.00720614	118130542	Snx19	sorting nexin 19
ILMN_2995844	0.981	0.88979621	0.141648	-6.11087	0.0074616	57529082	Taar5	trace amine-associated receptor 5
ILMN_2678355	0.981	0.88980668	-0.141634	-6.11087	-0.00814717	257195170	Amigo2	adhesion molecule with Ig like domain 2
ILMN_2612868	0.981	0.8898124	-0.141627	-6.11087	-0.00684916	158303301	Etnk2	ethanolamine kinase 2
ILMN_3130403	0.981	0.88983263	-0.141601	-6.11087	-0.00561762	549806804	Smagp	small cell adhesion glycoprotein
ILMN_3089834	0.981	0.89008335	-0.141276	-6.11092	-0.00673952	554506495	Eya3	EYA transcriptional coactivator and phosphatase 3
ILMN_2594558	0.981	0.89011607	-0.141234	-6.11093	-0.00944505	557129011	Mon1b	MON1 homolog B, secretory traffciking associated
ILMN_2795412	0.981	0.89016867	-0.141165	-6.11094	-0.01151696	148298741	Tmem176a	transmembrane protein 176A
ILMN_2916705	0.981	0.89018393	-0.141146	-6.11094	-0.01020683	133892260	Tuba1a	tubulin, alpha 1A
ILMN_1247769	0.981	0.89019075	-0.141137	-6.11094	-0.00797586	118130400	Cyp3a44	cytochrome P450, family 3, subfamily a, polypeptide 44
ILMN_2471045	0.981	0.89020031	-0.141124	-6.11094	-0.00960014	255308862	Wdr4	WD repeat domain 4
ILMN_1221253	0.981	0.89030225	-0.140993	-6.11096	-0.01221079	600971676	Mef2a	myocyte enhancer factor 2A
ILMN_2704467	0.9813	0.89064549	0.140548	-6.11103	0.00677717	125347395	Smarcd1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1
ILMN_2841720	0.9814	0.89084561	-0.140289	-6.11106	-0.00681861	154091023	Ttc3	tetratricopeptide repeat domain 3
ILMN_2727142	0.9814	0.8909375	-0.14017	-6.11108	-0.00700113	599044574	Dhx35	DEAH (Asp-Glu-Ala-His) box polypeptide 35
ILMN_1237501	0.9814	0.89100306	-0.140085	-6.11109	-0.0079752	148539898	Rgs9bp	regulator of G-protein signalling 9 binding protein
ILMN_2778111	0.9814	0.89102231	-0.14006	-6.1111	-0.00636781	939467205	Etv4	ets variant 4
ILMN_2963700	0.9814	0.8910535	0.14002	-6.1111	0.00911111	295821208	Sfxn3	sideroflexin 3
ILMN_3142384	0.9814	0.89120756	-0.139821	-6.11113	-0.01244944	53729356	Gprasp1	G protein-coupled receptor associated sorting protein 1
ILMN_2484420	0.9814	0.89123952	0.139779	-6.11114	0.00698872	124487206	Slc4a11	solute carrier family 4, sodium bicarbonate transporter-like, member 11
ILMN_2493052	0.9814	0.89125545	-0.139759	-6.11114	-0.01092368	NA		
ILMN_3024099	0.9815	0.89142222	-0.139543	-6.11117	-0.00732918	84875514	Seh1l	SEH1-like (S. cerevisiae
ILMN_2594881	0.9815	0.89154235	0.139387	-6.11119	0.01518318	255958272	Eif3i	eukaryotic translation initiation factor 3, subunit I
ILMN_2856187	0.9815	0.89164378	-0.139256	-6.11121	-0.01098389	124430538	Pcnx4	pecanex homolog 4
ILMN_2762380	0.9815	0.89167727	0.139213	-6.11122	0.00927707	84872230	Enpp4	ectonucleotide pyrophosphatase/phosphodiesterase 4
ILMN_1239770	0.9815	0.8917192	0.139158	-6.11123	0.01034872	114158716	Peli1	pellino 1
ILMN_2651643	0.9815	0.89172885	0.139146	-6.11123	0.0085772	163965355	Naca	nascent polypeptide-associated complex alpha polypeptide
ILMN_3033922	0.9815	0.89178484	-0.139073	-6.11124	-0.00854363	557128986	Atraid	all-trans retinoic acid induced differentiation factor
ILMN_3120510	0.9815	0.89183561	0.139008	-6.11125	0.0221412	115270967	Gvin1	GTPase, very large interferon inducible 1
ILMN_2696146	0.9815	0.89187336	0.138959	-6.11126	0.0078888	38142487	Pdpr	pyruvate dehydrogenase phosphatase regulatory subunit
ILMN_2919860	0.9815	0.89196281	0.138843	-6.11127	0.00817455	34328392	Cds1	CDP-diacylglycerol synthase 1
ILMN_2715152	0.9816	0.89218609	-0.138554	-6.11131	-0.00616919	227499994	Mtfmt	mitochondrial methionyl-tRNA formyltransferase
ILMN_3036278	0.9816	0.89225721	-0.138462	-6.11133	-0.00785434	85677496	Rbfox3	RNA binding protein, fox-1 homolog (C. elegans) 3
ILMN_3001013	0.9816	0.89230577	0.138399	-6.11134	0.01051214	365733581	Armcx5	armadillo repeat containing, X-linked 5
ILMN_2911248	0.9816	0.89234822	-0.138344	-6.11134	-0.00615465	118130923	Plcb4	phospholipase C, beta 4
ILMN_2838382	0.9816	0.89252593	0.138114	-6.11138	0.00699389	268370073	Ankrd7	ankyrin repeat domain 7
ILMN_2919433	0.9816	0.89254027	0.138096	-6.11138	0.0082595	239052073	Cdc45	cell division cycle 45
ILMN_2623735	0.9816	0.89256222	0.138067	-6.11138	0.00586172	31982062	Kyat1	kynurenine aminotransferase 1
ILMN_2729870	0.9816	0.89262341	-0.137988	-6.11139	-0.01143897	126157503	Srrm2	serine/arginine repetitive matrix 2
ILMN_2933426	0.9816	0.89266624	0.137933	-6.1114	0.00727468	31980974	Fkbpl	FK506 binding protein-like
ILMN_1237148	0.9817	0.89291714	-0.137608	-6.11145	-0.00798303	120444913	Mga	MAX gene associated
ILMN_1216788	0.9817	0.89292132	-0.137603	-6.11145	-0.00595547	451172069	Slc17a5	solute carrier family 17 (anion/sugar transporter), member 5
ILMN_2689560	0.9817	0.89301113	0.137487	-6.11147	0.01434296	111160870	Exoc8	exocyst complex component 8
ILMN_1227293	0.9817	0.89305624	0.137428	-6.11147	0.00683312	723428420	Mdm4	transformed mouse 3T3 cell double minute 4
ILMN_1222447	0.9817	0.89313387	-0.137328	-6.11149	-0.00898829	118130304	Srsf9	serine/arginine-rich splicing factor 9
ILMN_1244801	0.9817	0.89320487	0.137236	-6.1115	0.00636827	NA		
ILMN_2672924	0.9817	0.89321327	0.137225	-6.1115	0.00692728	261878531	Rfx3	regulatory factor X, 3 (influences HLA class II expression)
ILMN_2612125	0.9817	0.89327938	0.13714	-6.11151	0.00997265	41056260	Arhgef18	rho/rac guanine nucleotide exchange factor (GEF) 18
ILMN_2607892	0.9817	0.89330616	0.137105	-6.11152	0.01139349	116686110	Bag4	BCL2-associated athanogene 4
ILMN_2770471	0.9817	0.89367082	0.136633	-6.11159	0.00972715	114842401	Slc9a1	solute carrier family 9 (sodium/hydrogen exchanger), member 1
ILMN_2675800	0.9817	0.8936781	-0.136624	-6.11159	-0.00590037	295054177	Svil	supervillin
ILMN_1214482	0.9817	0.89373653	0.136548	-6.1116	0.00702158	222144280	2700081O15Rik	RIKEN cDNA 2700081O15 gene
ILMN_2681123	0.9817	0.8937524	0.136528	-6.1116	0.0090919	87239985	Stradb	STE20-related kinase adaptor beta
ILMN_2488846	0.9817	0.89377912	-0.136493	-6.11161	-0.01884566	194440680	Tmod4	tropomodulin 4
ILMN_1249363	0.9817	0.89387504	0.136369	-6.11162	0.02224892	37718969	AI314180	expressed sequence AI314180
ILMN_1255757	0.9817	0.89392297	-0.136307	-6.11163	-0.00641695	256000823	Fam228b	family with sequence similarity 228, member B
ILMN_2710419	0.9817	0.89393749	0.136288	-6.11164	0.01803042	254675194	Plec	plectin
ILMN_2854121	0.9817	0.89401836	0.136184	-6.11165	0.00961098	158508656	Zbtb8a	zinc finger and BTB domain containing 8a
ILMN_2626864	0.9817	0.89407697	0.136108	-6.11166	0.00836133	142379259	Pcif1	PDX1 C-terminal inhibiting factor 1
ILMN_1241721	0.9817	0.89411105	0.136064	-6.11167	0.00824631	142355065	Ppm1n	protein phosphatase, Mg2+/Mn2+ dependent, 1N (putative)
ILMN_3129372	0.9817	0.89420073	0.135948	-6.11168	0.01667845	NA		
ILMN_1248852	0.9817	0.89431247	0.135803	-6.1117	0.00749619	145386579	Pbx2	pre B cell leukemia homeobox 2
ILMN_2744217	0.9817	0.89446252	0.135609	-6.11173	0.0096864	255918237	Spag5	sperm associated antigen 5
ILMN_2755888	0.9817	0.89454691	-0.1355	-6.11175	-0.00805365	118130453	Crb3	crumbs family member 3
ILMN_1233461	0.9817	0.8946063	0.135423	-6.11176	0.00911512	226874923	Irf9	interferon regulatory factor 9
ILMN_1214947	0.9817	0.89466847	-0.135343	-6.11177	-0.00977047	257153338	Kbtbd3	kelch repeat and BTB (POZ) domain containing 3
ILMN_3160480	0.9817	0.89468873	-0.135316	-6.11177	-0.00792444	58801439	Olfr1463	olfactory receptor 1463
ILMN_2675543	0.9817	0.89469329	0.13531	-6.11177	0.00779337	523704344	Olfr1337	olfactory receptor 1337
ILMN_2670038	0.9817	0.89475248	-0.135234	-6.11178	-0.0062471	357933650	Cdh16	cadherin 16
ILMN_2747792	0.9817	0.89478982	-0.135186	-6.11179	-0.00701536	254039731	Fam212b	family with sequence similarity 212, member B
ILMN_2942628	0.9817	0.89479611	-0.135177	-6.11179	-0.00633527	294345479	Rnf182	ring finger protein 182
ILMN_2639063	0.9819	0.89501397	-0.134896	-6.11183	-0.00735296	118129802	Adprhl2	ADP-ribosylhydrolase like 2
ILMN_1226653	0.9819	0.89511232	-0.134768	-6.11185	-0.00759892	118130652	Gps2	G protein pathway suppressor 2
ILMN_1229082	0.982	0.89519169	-0.134666	-6.11186	-0.01482951	146198742	Klhl21	kelch-like 21
ILMN_2659578	0.982	0.89525396	-0.134585	-6.11187	-0.00841467	141803482	Gpr132	G protein-coupled receptor 132
ILMN_1239691	0.9821	0.8954922	0.134277	-6.11192	0.00697795	58082060	Taar8a	trace amine-associated receptor 8A
ILMN_2683094	0.9821	0.89556081	-0.134188	-6.11193	-0.00742552	699045645	Pld2	phospholipase D2
ILMN_1257667	0.9821	0.89564791	0.134076	-6.11194	0.00552558	142376418	Chaf1a	chromatin assembly factor 1, subunit A (p150)
ILMN_2815571	0.9821	0.89567639	0.134039	-6.11195	0.00711793	162287205	Zfp182	zinc finger protein 182
ILMN_2923615	0.9824	0.89595004	0.133685	-6.112	0.01773477	118130282	Ppm1k	protein phosphatase 1K (PP2C domain containing)
ILMN_2791665	0.9824	0.89617075	0.1334	-6.11204	0.00648791	73661177	Agxt2	alanine-glyoxylate aminotransferase 2
ILMN_2707694	0.9824	0.89642609	0.13307	-6.11208	0.00659587	240255592	D10Wsu102e	DNA segment, Chr 10, Wayne State University 102, expressed
ILMN_3073665	0.9824	0.89647356	0.133008	-6.11209	0.00714468	83745136	Atp11c	ATPase, class VI, type 11C
ILMN_1219797	0.9824	0.89650863	0.132963	-6.1121	0.01376347	66932976	Crls1	cardiolipin synthase 1
ILMN_1240472	0.9824	0.89651177	-0.132959	-6.1121	-0.00714938	146198771	Atg4b	autophagy related 4B, cysteine peptidase
ILMN_2675595	0.9824	0.89651519	-0.132954	-6.1121	-0.00783822	160333479	Tmem143	transmembrane protein 143
ILMN_2632337	0.9824	0.89655419	-0.132904	-6.11211	-0.00552626	161016812	Ntrk3	neurotrophic tyrosine kinase, receptor, type 3
ILMN_2601090	0.9824	0.89656691	0.132887	-6.11211	0.00907448	295424136	Gps1	G protein pathway suppressor 1
ILMN_2706896	0.9824	0.89657907	-0.132872	-6.11211	-0.00547218	291327538	Kcna4	potassium voltage-gated channel, shaker-related subfamily, member 4
ILMN_1252517	0.9825	0.89675412	-0.132645	-6.11214	-0.0065887	255958287	Cpb2	carboxypeptidase B2 (plasma)
ILMN_2754355	0.9828	0.89704606	0.132268	-6.11219	0.00663055	12963510	Rps19	ribosomal protein S19
ILMN_1240131	0.9828	0.89716802	-0.13211	-6.11221	-0.00841836	76096371	Esyt2	extended synaptotagmin-like protein 2
ILMN_1226556	0.9828	0.89728266	0.131962	-6.11223	0.0066529	299758498	Dapl1	death associated protein-like 1
ILMN_1224254	0.9828	0.89728748	0.131956	-6.11224	0.0062493	31341162	Esrp2	epithelial splicing regulatory protein 2
ILMN_2493747	0.9829	0.89749338	0.13169	-6.11227	0.00650871	88900513	Erp44	endoplasmic reticulum protein 44
ILMN_2812900	0.9829	0.89751522	-0.131661	-6.11228	-0.01673187	469608397	Bmpr1b	bone morphogenetic protein receptor, type 1B
ILMN_2682321	0.9834	0.89796481	0.13108	-6.11235	0.0078868	NA		
ILMN_2629897	0.9834	0.89808105	0.13093	-6.11238	0.00878986	758818603	4632404H12Rik	RIKEN cDNA 4632404H12 gene
ILMN_2995290	0.9834	0.89816914	-0.130816	-6.11239	-0.00536291	311893372	Dync1i2	dynein cytoplasmic 1 intermediate chain 2
ILMN_2758720	0.9835	0.89832361	0.130616	-6.11242	0.00997552	226958373	Sypl	synaptophysin-like protein
ILMN_2653972	0.9835	0.89839145	-0.130529	-6.11243	-0.00636788	142380926	Cenpt	centromere protein T
ILMN_2781118	0.9835	0.89840365	-0.130513	-6.11243	-0.00823058	257467491	Cdpf1	cysteine rich, DPF motif domain containing 1
ILMN_2639036	0.9835	0.89851226	0.130373	-6.11245	0.01054195	183396770	Hspd1	heat shock protein 1 (chaperonin)
ILMN_2719498	0.9835	0.89858456	0.130279	-6.11246	0.02006636	256773296	March5	membrane-associated ring finger (C3HC4) 5
ILMN_2979289	0.9835	0.89859882	-0.130261	-6.11247	-0.00849392	31342817	Skint9	selection and upkeep of intraepithelial T cells 9
ILMN_1226293	0.9835	0.89864875	0.130196	-6.11247	0.00622325	27754010	Slc39a4	solute carrier family 39 (zinc transporter), member 4
ILMN_2436772	0.9835	0.89876189	-0.13005	-6.11249	-0.00751421	146149335	Ube3c	ubiquitin protein ligase E3C
ILMN_1219583	0.9835	0.89881928	0.129976	-6.1125	0.00984864	157951597	Capn2	calpain 2
ILMN_2879858	0.9835	0.89883318	0.129958	-6.11251	0.00913759	23956079	Prkx	protein kinase, X-linked
ILMN_2455501	0.9837	0.89909575	0.129618	-6.11255	0.00933743	164698505	Vps4b	vacuolar protein sorting 4B
ILMN_2760043	0.9838	0.89926953	-0.129394	-6.11258	-0.01425593	118130745	Prpf40a	pre-mRNA processing factor 40A
ILMN_2627205	0.9838	0.89936862	-0.129266	-6.1126	-0.00903027	530339559	Zmynd8	zinc finger, MYND-type containing 8
ILMN_1227666	0.9838	0.89947047	0.129134	-6.11262	0.01285631	162287164	Cpt1b	carnitine palmitoyltransferase 1b, muscle
ILMN_1214991	0.9838	0.89958156	0.128991	-6.11264	0.00617217	266456388	Lrrc45	leucine rich repeat containing 45
ILMN_2728431	0.9838	0.89958169	0.12899	-6.11264	0.00583959	254039692	Cdc42ep4	CDC42 effector protein (Rho GTPase binding) 4
ILMN_2592656	0.9838	0.89970956	0.128825	-6.11266	0.00930707	161377434	Pigx	phosphatidylinositol glycan anchor biosynthesis, class X
ILMN_2736999	0.9838	0.89979082	-0.12872	-6.11267	-0.00646669	240255650	Ilk	integrin linked kinase
ILMN_1248892	0.9838	0.89979612	-0.128713	-6.11267	-0.01154522	269973920	Tmem184c	transmembrane protein 184C
ILMN_2706022	0.9838	0.89980491	-0.128702	-6.11267	-0.00668012	224922827	Rbm42	RNA binding motif protein 42
ILMN_2870786	0.9838	0.89984984	-0.128644	-6.11268	-0.00683428	567757567	Upb1	ureidopropionase, beta
ILMN_2711839	0.9838	0.89991371	0.128561	-6.11269	0.00576831	110347500	Slc39a14	solute carrier family 39 (zinc transporter), member 14
ILMN_2710205	0.984	0.90018702	0.128208	-6.11274	0.00726932	157266278	Chst12	carbohydrate sulfotransferase 12
ILMN_2834198	0.984	0.90026199	0.128111	-6.11275	0.00609328	31981505	Scn1b	sodium channel, voltage-gated, type I, beta
ILMN_2609948	0.984	0.90026597	-0.128106	-6.11275	-0.01114638	550544171	Suds3	suppressor of defective silencing 3 homolog (S. cerevisiae)
ILMN_2747196	0.984	0.90036336	0.12798	-6.11277	0.00878214	407728600	Cd82	CD82 antigen
ILMN_2957070	0.984	0.90048354	-0.127825	-6.11279	-0.00805337	255759958	Shc1	src homology 2 domain-containing transforming protein C1
ILMN_1231734	0.984	0.90055129	-0.127737	-6.1128	-0.00762861	118918399	Nsd1	nuclear receptor-binding SET-domain protein 1
ILMN_2977331	0.984	0.90069305	0.127554	-6.11283	0.0351505	146134396	Mylpf	myosin light chain, phosphorylatable, fast skeletal muscle
ILMN_2759669	0.984	0.90070973	-0.127533	-6.11283	-0.00918327	56605681	Scaf1	SR-related CTD-associated factor 1
ILMN_1219210	0.984	0.90074159	-0.127492	-6.11283	-0.0073889	270309148	Men1	multiple endocrine neoplasia 1
ILMN_2909275	0.984	0.9007561	0.127473	-6.11284	0.00509513	239985621	Slc46a1	solute carrier family 46, member 1
ILMN_2666445	0.9841	0.90093767	0.127238	-6.11287	0.00787296	254281342	Agpat1	1-acylglycerol-3-phosphate O-acyltransferase 1 (lysophosphatidic acid acyltransferase, alpha)
ILMN_1252719	0.9841	0.90100214	0.127155	-6.11288	0.00567686	363543361	Wbscr22	Williams Beuren syndrome chromosome region 22
ILMN_2590053	0.9841	0.90106404	0.127075	-6.11289	0.00920567	854292374	Dpm1	dolichol-phosphate (beta-D) mannosyltransferase 1
ILMN_2633439	0.9841	0.90112477	-0.126997	-6.1129	-0.00608251	326537274	Jam3	junction adhesion molecule 3
ILMN_2631230	0.9842	0.90130854	-0.126759	-6.11293	-0.0051263	56790941	Diexf	digestive organ expansion factor homolog (zebrafish)
ILMN_1217753	0.9842	0.9013711	-0.126678	-6.11294	-0.00724922	141803405	Srpk1	serine/arginine-rich protein specific kinase 1
ILMN_3145360	0.9843	0.90145506	-0.12657	-6.11296	-0.00652523	163659882	Grik1	glutamate receptor, ionotropic, kainate 1
ILMN_1220897	0.9844	0.9017597	-0.126176	-6.11301	-0.00493864	21717782	Vmn1r84	vomeronasal 1 receptor 84
ILMN_2986586	0.9844	0.90176034	-0.126175	-6.11301	-0.0130331	85701483	Mettl21c	methyltransferase like 21C
ILMN_2717127	0.9844	0.90177996	-0.12615	-6.11301	-0.0047096	153945885	Ddx58	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58
ILMN_2752130	0.9844	0.90188082	-0.12602	-6.11303	-0.00606656	693074503	Gfra2	glial cell line derived neurotrophic factor family receptor alpha 2
ILMN_2696711	0.9844	0.90188715	0.126012	-6.11303	0.00551567	808175999	Mmp11	matrix metallopeptidase 11
